seed,rank_within_seed,departure_date,launch_epoch,arrival_epoch,total_dsm_kms,objective_total_dv_kms,c3_kms2,arrival_vinf_kms,total_tof_years,detail_file,detail_json_path
seed42,32,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Apr-19 22:55:22.551319,3.345297267016,3.345297267016,11.994392632389,5.800506359280,7.122112751586,rank_032.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_032.json
seed42,33,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Mar-10 22:40:29.193710,3.389877786232,3.389877786232,11.828094735717,6.018372500769,7.012570411306,rank_033.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_033.json
seed42,34,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Mar-17 01:48:21.343271,3.401634957463,3.401634957463,11.870605062532,5.974971482717,7.029354708894,rank_034.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_034.json
seed314,42,2034-09-22,2034-Sep-22 02:13:18.809819,2041-Dec-03 05:19:36.000046,3.408979961804,3.408979961804,13.260314204046,7.704391021981,7.198163903156,rank_042.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_042.json
seed42,35,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Apr-08 06:39:35.011930,3.413450952676,3.413450952676,11.828094735717,5.841482156103,7.090141133358,rank_035.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_035.json
seed2718,9,2034-07-04,2034-Jul-04 12:52:34.370910,2041-May-09 05:52:37.296477,3.413827055211,3.413827055211,9.556645000029,5.602880380353,6.846566371510,rank_009.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_009.json
seed42,36,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Apr-08 06:39:35.011930,3.439289831147,3.439289831147,11.828094735717,5.855660705234,7.090141133358,rank_036.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_036.json
seed42,37,2031-01-10,2031-Jan-10 08:46:43.678187,2038-Jul-18 09:18:03.698197,3.450388626589,3.450388626589,13.352737623689,5.386740894161,7.518197835704,rank_037.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_037.json
seed42,38,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Apr-08 06:39:35.011930,3.476151421730,3.476151421730,11.741720728137,5.851774591701,7.090141133358,rank_038.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_038.json
seed42,39,2033-01-14,2033-Jan-14 12:19:15.211598,2039-Feb-10 07:17:28.889260,3.483186129486,3.483186129486,14.496333624020,5.574277341058,6.071979291127,rank_039.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_039.json
seed2718,10,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.521645594336,3.521645594336,14.481845273643,6.180264759985,9.655124793085,rank_010.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_010.json
seed2718,11,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.521800613529,3.521800613529,14.481845273643,6.180128731789,9.655124793085,rank_011.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_011.json
seed2718,12,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.521865630141,3.521865630141,14.481845273643,6.179493846761,9.655124793085,rank_012.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_012.json
seed42,40,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-30 09:26:47.575427,3.539533636512,3.539533636512,12.706600127042,5.885801345777,8.049600865447,rank_040.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_040.json
seed2718,13,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-16 20:54:13.904096,3.569842513114,3.569842513114,14.479050640599,6.165947846140,9.648796553052,rank_013.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_013.json
seed2718,14,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.572949826299,3.572949826299,14.479050640599,6.172135073651,9.655124793085,rank_014.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_014.json
seed2718,15,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 10:53:02.379299,3.576135122597,3.576135122597,14.479050640599,6.178461576738,9.655867067768,rank_015.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_015.json
seed2718,16,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.583563537628,3.583563537628,14.479050640599,6.184412769634,9.655124793085,rank_016.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_016.json
seed2718,17,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.584791078614,3.584791078614,14.479050640599,6.184536776525,9.655124793085,rank_017.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_017.json
seed2718,18,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-19 04:22:37.971754,3.602303370295,3.602303370295,14.479050640599,6.169262230505,9.655124793085,rank_018.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_018.json
seed42,41,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.610556991055,3.610556991055,14.490627357672,5.820558242213,8.036702865851,rank_041.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_041.json
seed2718,19,2036-03-25,2036-Mar-25 16:37:42.045975,2042-Aug-07 11:13:19.645739,3.617879759994,3.617879759994,13.117832577673,5.488515953468,6.367624204622,rank_019.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_019.json
seed42,42,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.619343380423,3.619343380423,12.706600127042,5.859532131679,8.036702865851,rank_042.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_042.json
seed42,43,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.619865928391,3.619865928391,12.706600127042,5.876061690054,8.036702865851,rank_043.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_043.json
seed314,43,2034-09-22,2034-Sep-22 02:13:18.809819,2041-Dec-30 17:58:41.483413,3.621784762910,3.621784762910,13.591190002037,7.376365938071,7.273529123685,rank_043.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_043.json
seed42,44,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.631289644244,3.631289644244,12.706600127042,5.883162466370,8.036702865851,rank_044.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_044.json
seed42,45,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.633770449649,3.633770449649,12.706600127042,5.888344968423,8.036702865851,rank_045.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_045.json
seed2718,20,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-22 16:03:44.717674,3.654100542016,3.654100542016,14.479050640599,6.180145552778,9.664671360185,rank_020.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_020.json
seed42,46,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.654609357578,3.654609357578,12.706600127042,5.865087570193,8.036702865851,rank_046.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_046.json
seed42,47,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Jan-25 16:22:57.663369,3.654643026001,3.654643026001,12.706600127042,5.865232206153,8.036702865851,rank_047.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_047.json
seed42,48,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Feb-02 06:38:38.862083,3.660404935707,3.660404935707,12.706600127042,5.890128136562,8.057494725774,rank_048.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_048.json
seed2718,21,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-22 16:03:44.717674,3.683868857746,3.683868857746,14.479050640599,6.170523007513,9.664671360185,rank_021.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_021.json
seed2718,22,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-14 03:59:16.101989,3.684227266341,3.684227266341,14.479050640599,6.159746735847,9.641391116577,rank_022.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_022.json
seed42,49,2034-03-06,2034-Mar-06 14:28:57.181870,2041-Mar-28 01:51:33.350834,3.688830405922,3.688830405922,12.432124611567,5.908185985812,7.059477151905,rank_049.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_049.json
seed42,50,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Feb-02 06:38:38.862083,3.689546321972,3.689546321972,12.706600127042,5.902382394837,8.057494725774,rank_050.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_050.json
seed42,51,2033-01-14,2033-Jan-14 12:19:15.211598,2038-Dec-05 05:17:44.161164,3.715418532088,3.715418532088,14.401427017222,5.895979109473,5.888315618094,rank_051.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_051.json
seed314,44,2034-09-22,2034-Sep-22 02:13:18.809819,2041-Dec-30 17:58:41.483413,3.727841967624,3.727841967624,13.591190002037,7.364311179745,7.273529123685,rank_044.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_044.json
seed2718,23,2032-09-21,2032-Sep-21 15:33:11.801498,2042-May-22 10:16:52.611403,3.729557680675,3.729557680675,14.479050640599,6.159913750733,9.664011864334,rank_023.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_023.json
seed42,52,2032-08-22,2032-Aug-22 19:01:17.765085,2040-May-13 04:05:54.036660,3.764368409774,3.764368409774,14.641483175220,5.609254803097,7.721774668276,rank_052.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_052.json
seed42,53,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Mar-01 10:04:24.459714,3.785250710614,3.785250710614,12.706600127042,5.878139630886,8.131807905408,rank_053.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_053.json
seed314,45,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-11 20:24:11.247851,3.797591421989,3.797591421989,14.526983014392,6.013118906312,7.840365940494,rank_045.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_045.json
seed42,54,2032-08-22,2032-Aug-22 19:01:17.765085,2040-May-17 00:34:58.467506,3.811296970147,3.811296970147,14.641483175220,5.616597036865,7.732325040637,rank_054.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_054.json
seed314,46,2033-01-31,2033-Jan-31 04:38:05.536704,2040-Dec-27 11:55:07.053816,3.837385072812,3.837385072812,14.981770698885,5.727391451965,7.905006132187,rank_046.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_046.json
seed42,55,2035-10-28,2035-Oct-28 19:45:12.370526,2043-May-09 05:50:02.660258,3.847443175206,3.847443175206,14.828121984967,6.271865472080,7.527501783714,rank_055.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_055.json
seed314,47,2033-01-31,2033-Jan-31 04:38:05.536704,2040-Dec-26 16:22:41.316659,3.894344719824,3.894344719824,14.967049149338,5.699496809629,7.902777010291,rank_047.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_047.json
seed314,48,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-01 15:25:46.056287,3.904702680800,3.904702680800,14.438311524712,6.011368572387,7.812420051340,rank_048.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_048.json
seed314,49,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-08 23:41:03.645616,3.904860072933,3.904860072933,14.438311524712,6.000429644435,7.832526700430,rank_049.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_049.json
seed314,50,2033-01-31,2033-Jan-31 04:38:05.536704,2040-Dec-24 02:07:14.490550,3.915283495205,3.915283495205,14.981770698885,5.655127476269,7.895674859744,rank_050.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_050.json
seed314,51,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,3.919556300784,3.919556300784,14.438311524712,6.005514347975,7.824579419650,rank_051.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_051.json
seed42,56,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Mar-07 23:20:25.297689,3.920683805285,3.920683805285,13.083705086599,5.702451064114,6.895120856375,rank_056.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_056.json
seed314,52,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,3.927575606689,3.927575606689,14.438311524712,6.001514676888,7.824579419650,rank_052.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_052.json
seed42,57,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-26 05:42:22.236364,3.936556728007,3.936556728007,13.287204007022,5.740909462023,6.865730691682,rank_057.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_057.json
seed42,58,2033-01-14,2033-Jan-14 12:19:15.211598,2039-Jan-07 16:23:20.748938,3.946870979273,3.946870979273,14.410210589263,5.714882632114,5.979930208170,rank_058.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_058.json
seed42,59,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Mar-04 15:11:41.154916,3.950942302110,3.950942302110,12.551720680997,5.695422819040,6.885978078003,rank_059.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_059.json
seed314,53,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,3.961058608276,3.961058608276,14.526983014392,5.996495052717,7.824579419650,rank_053.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_053.json
seed42,60,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-27 17:16:47.730808,3.964621541773,3.964621541773,13.287204007022,5.726920739153,6.869788842316,rank_060.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_060.json
seed42,61,2033-01-14,2033-Jan-14 12:19:15.211598,2039-Mar-08 06:06:27.767382,3.967892716712,3.967892716712,14.410210589263,5.447784968499,6.143028384788,rank_061.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_061.json
seed42,62,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-27 18:12:03.352521,3.969602259487,3.969602259487,12.997749718343,5.745661409243,6.869893908028,rank_062.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_062.json
seed42,63,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.978522067702,3.978522067702,6.250226167454,6.328034348294,5.521133877270,rank_063.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_063.json
seed42,64,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.979710074343,3.979710074343,6.249224704949,6.328878296332,5.521133877270,rank_064.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_064.json
seed42,65,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.984106522874,3.984106522874,6.250226167454,6.329473915376,5.521133877270,rank_065.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_065.json
seed42,66,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.984290542846,3.984290542846,6.249224704949,6.328548084924,5.521133877270,rank_066.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_066.json
seed42,67,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.984523699712,3.984523699712,6.249224704949,6.329665067663,5.521133877270,rank_067.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_067.json
seed314,54,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,3.984552173298,3.984552173298,14.526983014392,6.014482521218,7.824579419650,rank_054.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_054.json
seed42,68,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.985273263877,3.985273263877,6.249224704949,6.329640494423,5.521133877270,rank_068.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_068.json
seed314,55,2033-01-31,2033-Jan-31 04:38:05.536704,2040-Dec-31 03:36:26.615862,3.989133308755,3.989133308755,14.981770698885,5.665127030321,7.915009413870,rank_055.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_055.json
seed314,56,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-04 12:49:28.947863,3.990252902510,3.990252902510,14.526983014392,6.008475197651,7.820336461066,rank_056.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_056.json
seed42,69,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Mar-01 20:16:21.681178,3.993674698050,3.993674698050,12.190231858412,5.701224948231,6.878343800563,rank_069.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_069.json
seed42,70,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,3.994369406247,3.994369406247,6.249224704949,6.329799720306,5.521133877270,rank_070.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_070.json
seed42,71,2035-01-12,2035-Jan-12 06:38:43.304003,2043-Feb-15 00:43:51.242949,3.994936785868,3.994936785868,12.706600127042,5.846762285910,8.092412222062,rank_071.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_071.json
seed314,57,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Jun-21 09:04:36.651993,3.995156506134,3.995156506134,14.526983014392,6.009581744587,7.614570106975,rank_057.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_057.json
seed314,58,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,4.002016282698,4.002016282698,14.526983014392,5.994452020261,7.824579419650,rank_058.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_058.json
seed42,72,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-11 00:54:14.658265,4.006221777621,4.006221777621,12.551720680997,5.832652978770,6.824115119582,rank_072.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_072.json
seed2718,24,2032-09-21,2032-Sep-21 15:33:11.801498,2042-Mar-02 05:56:04.318436,4.009716434428,4.009716434428,14.479050640599,5.975757176260,9.441750086095,rank_024.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed2718/candidate_details/rank_024.json
seed42,73,2036-09-17,2036-Sep-17 05:52:42.606847,2042-Mar-26 20:08:17.052181,4.012534805234,4.012534805234,6.249224704949,6.338386671528,5.521133877270,rank_073.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_073.json
seed42,74,2033-01-14,2033-Jan-14 12:19:15.211598,2039-Jan-15 12:31:22.852690,4.015203285125,4.015203285125,14.410210589263,5.691801974562,6.001391982948,rank_074.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_074.json
seed314,59,2034-12-07,2034-Dec-07 04:29:22.818312,2042-Oct-14 17:12:19.243096,4.018356999894,4.018356999894,14.098499856879,5.984274292605,7.853606624863,rank_059.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_059.json
seed42,75,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-03 02:16:14.253434,4.018405858263,4.018405858263,12.504464846911,5.881403994837,6.802368205849,rank_075.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_075.json
seed42,76,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Feb-20 14:09:59.028490,4.024681253141,4.024681253141,13.379418898141,5.750207973728,6.850268704463,rank_076.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_076.json
seed314,60,2034-11-09,2034-Nov-09 03:45:19.044114,2042-Sep-06 02:01:06.537675,4.024791583099,4.024791583099,14.526983014392,5.998534385449,7.824579419650,rank_060.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_060.json
seed314,61,2033-01-31,2033-Jan-31 04:38:05.536704,2040-Dec-26 01:40:57.220488,4.038412190134,4.038412190134,14.981770698885,5.632207009089,7.901100580646,rank_061.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed314/candidate_details/rank_061.json
seed42,77,2033-04-15,2033-Apr-15 12:42:39.360534,2040-Jan-30 03:50:01.785057,4.040624134693,4.040624134693,12.194063358140,5.922287658519,6.791595128417,rank_077.json,/Users/ike/Desktop/Purdue/2025-2026/AAE450/minos-1-orbits-cloud-arch/v2/good_results/veega/veega_batches/seed42/candidate_details/rank_077.json
